source,source_slug,name,country,country_slug,league,logo_url,logo_source_url,source_page_url,attribution,usage_context
footylogos,racing-club,Racing Club,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/racing-club.webp,https://assets.footylogos.com/previews/racing-club/racing-club-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/racing-club,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,river-plate,River Plate,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/river-plate.webp,https://assets.footylogos.com/previews/river-plate/river-plate-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/river-plate,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,rosario-central,Rosario Central,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/rosario-central.webp,https://assets.footylogos.com/previews/rosario-central/rosario-central-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/rosario-central,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,san-lorenzo,San Lorenzo,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/san-lorenzo.webp,https://assets.footylogos.com/previews/san-lorenzo/san-lorenzo-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/san-lorenzo,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,sarmiento,Sarmiento,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/sarmiento.webp,https://assets.footylogos.com/previews/sarmiento/sarmiento-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/sarmiento,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,talleres,Talleres,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/talleres.webp,https://assets.footylogos.com/previews/talleres/talleres-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/talleres,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,tigre,Tigre,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/tigre.webp,https://assets.footylogos.com/previews/tigre/tigre-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/tigre,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,union,Unión,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/union.webp,https://assets.footylogos.com/previews/union/union-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/union,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,velez-sarsfield,Vélez Sarsfield,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/velez-sarsfield.webp,https://assets.footylogos.com/previews/velez-sarsfield/velez-sarsfield-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/velez-sarsfield,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,agropecuario-argentino,Agropecuario Argentino,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/agropecuario-argentino.webp,https://assets.footylogos.com/previews/agropecuario-argentino-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/agropecuario-argentino,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,all-boys,All Boys,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/all-boys.webp,https://assets.footylogos.com/previews/all-boys-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/all-boys,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,almagro,Almagro,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/almagro.webp,https://assets.footylogos.com/previews/almagro-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/almagro,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,almirante-brown,Almirante Brown,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/almirante-brown.webp,https://assets.footylogos.com/previews/almirante-brown-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/almirante-brown,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,alvarado,Alvarado,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/alvarado.webp,https://assets.footylogos.com/previews/alvarado-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/alvarado,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,arsenal-de-sarandi,Arsenal de Sarandí,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/arsenal-de-sarandi.webp,https://assets.footylogos.com/previews/arsenal-de-sarandi-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/arsenal-de-sarandi,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,atletico-atlanta,Atletico Atlanta,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/atletico-atlanta.webp,https://assets.footylogos.com/previews/atletico-atlanta-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/atletico-atlanta,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,central-norte,Central Norte,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/central-norte.webp,https://assets.footylogos.com/previews/central-norte-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/central-norte,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,chacarita-juniors,Chacarita Juniors,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/chacarita-juniors.webp,https://assets.footylogos.com/previews/chacarita-juniors-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/chacarita-juniors,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,chaco-for-ever,Chaco For Ever,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/chaco-for-ever.webp,https://assets.footylogos.com/previews/chaco-for-ever-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/chaco-for-ever,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,colegiales,Colegiales,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/colegiales.webp,https://assets.footylogos.com/previews/colegiales-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/colegiales,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,colon-santa-fe,Colón,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/colon-santa-fe.webp,https://assets.footylogos.com/previews/colon-santa-fe-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/colon-santa-fe,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,defensores-de-belgrano,Defensores de Belgrano,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/defensores-de-belgrano.webp,https://assets.footylogos.com/previews/defensores-de-belgrano-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/defensores-de-belgrano,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,defensores-unidos,Defensores Unidos,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/defensores-unidos.webp,https://assets.footylogos.com/previews/defensores-unidos-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/defensores-unidos,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,deportivo-madryn,Deportivo Madryn,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/deportivo-madryn.webp,https://assets.footylogos.com/previews/deportivo-madryn-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/deportivo-madryn,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,deportivo-maipu,Deportivo Maipú,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/deportivo-maipu.webp,https://assets.footylogos.com/previews/deportivo-maipu-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/deportivo-maipu,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,deportivo-moron,Deportivo Morón,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/deportivo-moron.webp,https://assets.footylogos.com/previews/deportivo-moron-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/deportivo-moron,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,estudiantes-de-buenos-aires,Estudiantes de Buenos Aires,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/estudiantes-de-buenos-aires.webp,https://assets.footylogos.com/previews/estudiantes-de-buenos-aires-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/estudiantes-de-buenos-aires,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,ferro-carril-oeste,Ferro Carril Oeste,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/ferro-carril-oeste.webp,https://assets.footylogos.com/previews/ferro-carril-oeste-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/ferro-carril-oeste,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,gimnasia-de-jujuy,Gimnasia de Jujuy,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/gimnasia-de-jujuy.webp,https://assets.footylogos.com/previews/gimnasia-de-jujuy-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/gimnasia-de-jujuy,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,gimnasia-y-tiro,Gimnasia y Tiro,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/gimnasia-y-tiro.webp,https://assets.footylogos.com/previews/gimnasia-y-tiro-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/gimnasia-y-tiro,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,godoy-cruz,Godoy Cruz,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/godoy-cruz.webp,https://assets.footylogos.com/previews/godoy-cruz/godoy-cruz-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/godoy-cruz,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,guemes,Güemes,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/guemes.webp,https://assets.footylogos.com/previews/guemes-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/guemes,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,los-andes,Los Andes,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/los-andes.webp,https://assets.footylogos.com/previews/los-andes-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/los-andes,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,mitre-santiago-del-estero,Mitre de Santiago del Estero,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/mitre-santiago-del-estero.webp,https://assets.footylogos.com/previews/mitre-santiago-del-estero-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/mitre-santiago-del-estero,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,nueva-chicago,Nueva Chicago,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/nueva-chicago.webp,https://assets.footylogos.com/previews/nueva-chicago-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/nueva-chicago,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,patronato,Patronato,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/patronato.webp,https://assets.footylogos.com/previews/patronato-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/patronato,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,quilmes,Quilmes,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/quilmes.webp,https://assets.footylogos.com/previews/quilmes-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/quilmes,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,racing,Racing de Córdoba,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/racing.webp,https://assets.footylogos.com/previews/racing-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/racing,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,san-martin-tucuman,San Martín de Tucumán,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/san-martin-tucuman.webp,https://assets.footylogos.com/previews/san-martin-tucuman-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/san-martin-tucuman,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,san-martin-sj,San Martín (SJ),Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/san-martin-sj.webp,https://assets.footylogos.com/previews/san-martin-sj/san-martin-sj-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/san-martin-sj,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,san-miguel,San Miguel,Argentina,argentina,Primera Nacional (Argentina),/images/club-crests/argentina/san-miguel.webp,https://assets.footylogos.com/previews/san-miguel-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/san-miguel,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
